1314940567752388, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000016384-0000004096.tif, cpu, 0, 39688, 0.99861, 133592, 

1314940568276758, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000040960-0000004096.tif, cpu, 0, 39773, 0.972002, 133806, 

1314940569108731, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000004096-0000004096.tif, cpu, 0, 40163, 0.30475, 133242, 472836, 39647, 571096, 2161698, 23665, 1019569, 346898, 158104, 1004256, 23272, 198185, 11704, 1118785, 30349, 2495962, 333336, 

1314940580718466, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000036864-0000004096.tif, cpu, 0, 39499, 0.999322, 133275, 

1314940581135340, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000053248-0000012288.tif, cpu, 0, 39626, 0.999637, 133354, 

1314940581637625, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000024576-0000008192.tif, cpu, 0, 39599, 0.99951, 133289, 

1314940582540166, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000049152-0000004096.tif, cpu, 0, 40061, 0.165084, 133601, 473288, 39640, 571460, 2311834, 23969, 1013614, 681641, 175510, 990674, 23018, 450156, 11718, 1125781, 32276, 2863340, 712211, 

1314940595607144, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000040960-0000000000.tif, cpu, 0, 39710, 0.989707, 133528, 

1314940596110844, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000028672-0000004096.tif, cpu, 0, 40121, 0.998906, 133561, 

1314940596700860, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000053248-0000004096.tif, cpu, 0, 39514, 0.867814, 133367, 472594, 39677, 571338, 683090, 23731, 972689, 83266, 126994, 963102, 23002, 59807, 11764, 1109095, 26978, 2102259, 81122, 

1314940605727091, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000000000-0000004096.tif, cpu, 0, 41391, 0.906713, 133381, 

1314940606333677, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000045056-0000000000.tif, cpu, 0, 41358, 0.803365, 133736, 472843, 39646, 571550, 895442, 23636, 996417, 102030, 132351, 984064, 22934, 73064, 11745, 1110676, 27537, 2253350, 102859, 

1314940616027959, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000004096-0000008192.tif, cpu, 0, 40143, 0.431987, 133500, 474798, 39790, 571655, 2484508, 23636, 999190, 293775, 147139, 983816, 23332, 152251, 11776, 1115052, 29282, 2399877, 251067, 

1314940627608190, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000016384-0000008192.tif, cpu, 0, 39503, 0.999546, 133746, 

1314940628107492, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000020480-0000008192.tif, cpu, 0, 39611, 0.999207, 133753, 

1314940628607375, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000028672-0000008192.tif, cpu, 0, 39532, 0.999066, 133651, 

1314940629109926, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000032768-0000000000.tif, cpu, 0, 39645, 0.996199, 134018, 

1314940629612469, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000000000.tif, cpu, 0, 39514, 0.995589, 133698, 

1314940630118698, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000024576-0000004096.tif, cpu, 0, 39805, 0.99826, 133840, 

1314940630619030, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000012288-0000000000.tif, cpu, 0, 39537, 0.997071, 133711, 

1314940631030458, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000032768-0000012288.tif, cpu, 0, 39724, 0.999882, 135245, 

1314940631443736, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000028672-0000012288.tif, cpu, 0, 39536, 0.999845, 133212, 

1314940631856163, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000016384-0000012288.tif, cpu, 0, 39678, 0.999924, 133233, 

1314940632357497, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000036864-0000000000.tif, cpu, 0, 39869, 0.998955, 133566, 

1314940632946927, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000045056-0000008192.tif, cpu, 0, 39630, 0.844795, 133248, 472667, 39584, 573438, 1033307, 24005, 986920, 110621, 131166, 976392, 23023, 65255, 11757, 1110511, 27211, 2222430, 89294, 

1314940642343077, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000024576-0000012288.tif, cpu, 0, 39812, 0.999853, 133709, 

1314940642845670, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000020480-0000004096.tif, cpu, 0, 39702, 0.997832, 133448, 

1314940643263860, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000020480-0000012288.tif, cpu, 0, 39887, 0.999827, 133326, 

1314940643768004, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000032768-0000004096.tif, cpu, 0, 40012, 0.999344, 133271, 

1314940644269710, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000053248-0000000000.tif, cpu, 0, 39870, 0.992235, 133701, 

1314940644681042, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000049152-0000012288.tif, cpu, 0, 39629, 0.999907, 133605, 

1314940645191940, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000024576-0000000000.tif, cpu, 0, 39568, 0.997864, 133608, 

1314940645687228, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000036864-0000008192.tif, cpu, 0, 39820, 0.999278, 133813, 

1314940646099381, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000012288.tif, cpu, 0, 39565, 0.999873, 133340, 

1314940646598897, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000000000-0000000000.tif, cpu, 0, 39629, 0.994707, 133304, 

1314940647008689, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000045056-0000012288.tif, cpu, 0, 39575, 0.999883, 133337, 

1314940647526379, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000012288-0000004096.tif, cpu, 0, 39629, 0.977702, 133263, 

1314940648038178, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000012288-0000008192.tif, cpu, 0, 39456, 0.985533, 133258, 

1314940648887616, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000004096.tif, cpu, 0, 39898, 0.246548, 133193, 473126, 39665, 571075, 2306171, 23671, 1010334, 576391, 168765, 993260, 23032, 402611, 11708, 1126387, 31510, 2833661, 636107, 

1314940661680549, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000004096-0000000000.tif, cpu, 0, 39539, 0.994492, 133447, 

1314940662216227, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000049152-0000008192.tif, cpu, 0, 39689, 0.938357, 133678, 

1314940662724127, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000028672-0000000000.tif, cpu, 0, 39552, 0.996981, 136379, 

1314940663140673, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000000000-0000012288.tif, cpu, 0, 39615, 0.999867, 133382, 

1314940663553532, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000012288-0000012288.tif, cpu, 0, 39515, 0.999784, 133280, 

1314940664059439, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000053248-0000008192.tif, cpu, 0, 39701, 0.987064, 133321, 

1314940664476091, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000036864-0000012288.tif, cpu, 0, 39634, 0.999904, 133380, 

1314940664891251, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000004096-0000012288.tif, cpu, 0, 39582, 0.999608, 133370, 

1314940665589895, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, cpu, 0, 39556, 0.602258, 133472, 472645, 39657, 571829, 1383685, 23650, 990625, 207719, 144168, 976149, 23038, 131141, 11679, 1119823, 29087, 2376086, 210996, 

1314940675894046, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000032768-0000008192.tif, cpu, 0, 39580, 0.99903, 133317, 

1314940676399241, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000016384-0000000000.tif, cpu, 0, 39714, 0.994597, 133253, 

1314940677247273, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000045056-0000004096.tif, cpu, 0, 39893, 0.307533, 133615, 474825, 39604, 571577, 2436692, 23590, 1040726, 400025, 157461, 1018240, 22972, 207091, 11706, 1120573, 30180, 2476018, 343006, 

1314940689227450, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000000000-0000008192.tif, cpu, 0, 39575, 0.975699, 133297, 

1314940689873027, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000049152-0000000000.tif, cpu, 0, 39632, 0.687578, 133517, 472909, 39593, 571128, 1246735, 23838, 992416, 151884, 139029, 982915, 22963, 108755, 11737, 1116359, 28627, 2405273, 176584, 

1314940699934997, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000040960-0000008192.tif, cpu, 0, 39995, 0.999415, 133557, 

1314940700345526, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000040960-0000012288.tif, cpu, 0, 39907, 0.999714, 134020, 

1314940700846278, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000020480-0000000000.tif, cpu, 0, 39540, 0.995345, 133633, 

